solver,target,n_features,n_pu,species,n_solutions,cost,time
gurobi,0.2,41,100000,"amegfi,annhum,baleag,barswa,brdowl,bkhgro,brncre,bushti,chbchi,chispa,coohaw,comrav,amecro,dowwoo,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,norhar1,orcwar,osprey,pacwre1,pinsis,purmar,rebsap,rocpig,rethaw,rufhum,sonspa,towwar,yerwar,vigswa,warvir,whcspa,wlswar",1,292646837,13.569999999999936
gurobi,0.30000000000000004,41,100000,"amegfi,annhum,baleag,brdowl,belkin1,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chispa,dowwoo,evegro,foxspa,houspa,hutvir,macwar,moudov,orcwar,osprey,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,spotow,stejay,towwar,treswa,daejun,yerwar,vigswa,warvir,wilsni1,wlswar,yelwar",1,743031826,14.336000000000013
gurobi,0.4,41,100000,"amegfi,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bushti,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,norfli,foxspa,gockin,haiwoo,macwar,moudov,norhar1,orcwar,pacwre1,pinsis,pilwoo,purmar,rebnut,redcro,rufhum,rewbla,sonspa,spotow,stejay,swathr,treswa,daejun,yerwar,varthr,westan,wilsni1",1,1015860343,10.64500000000021
gurobi,0.5,41,100000,"amegfi,amekes,barswa,bkhgro,brebla,brncre,bushti,cangoo,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,evegro,gockin,houfin,houwre,hutvir,macwar,moudov,norhar1,pacwre1,pinsis,pasfly,purfin,purmar,rebnut,redcro,rethaw,rufhum,savspa,sonspa,stejay,swathr,daejun,varthr,vigswa,warvir,whcspa,wlswar",1,2360115142,15.078999999999951
gurobi,0.6,41,100000,"amekes,annhum,baleag,barswa,bewwre,bkhgro,brncre,batpig1,bushti,cangoo,chbchi,cedwax,coohaw,comrav,eucdov,eursta,evegro,norfli,houspa,macwar,orcwar,pasfly,purmar,rebnut,rebsap,rethaw,rufhum,rewbla,sonspa,spotow,stejay,swathr,towwar,yerwar,vigswa,warvir,whcspa,wilsni1,wlswar,wooduc,yelwar",1,6669263210,11.295000000000073
gurobi,0.7000000000000001,41,100000,"amegfi,amekes,annhum,baleag,brdowl,belkin1,bewwre,bkhgro,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,amecro,dowwoo,eucdov,gockin,haiwoo,houfin,hutvir,macwar,moudov,norhar1,orcwar,osprey,pinsis,pilwoo,purmar,rocpig,rufhum,savspa,spotow,stejay,swathr,treswa,warvir,westan,wlswar,wooduc",1,10530301791,10.525000000000091
gurobi,0.8,41,100000,"amerob,annhum,baleag,barswa,bewwre,bnhcow,brebla,brncre,bushti,cedwax,chispa,coohaw,dowwoo,eucdov,evegro,foxspa,gockin,haiwoo,houwre,hutvir,macwar,norhar1,olsfly,pacwre1,pinsis,pasfly,rebsap,rocpig,rethaw,savspa,sora,sonspa,stejay,swathr,treswa,daejun,varthr,whcspa,westan,wilsni1,yelwar",1,19060671833,9.957999999999856
gurobi,0.9,41,100000,"amegfi,amekes,annhum,baleag,belkin1,bewwre,brebla,brncre,chbchi,chispa,amecro,eursta,evegro,foxspa,gockin,houfin,houwre,orcwar,osprey,pinsis,purfin,rebnut,rebsap,redcro,rethaw,rufhum,rewbla,savspa,sora,sonspa,stejay,towwar,treswa,daejun,yerwar,varthr,vigswa,whcspa,westan,wilsni1,yelwar",1,29410808759,9.499000000000024
gurobi,0.1,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,77883064,23.047000000000025
gurobi,0.2,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,295136233,22.942000000000007
gurobi,0.30000000000000004,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,759008442,18.067000000000007
gurobi,0.4,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1598861923,18.11700000000019
gurobi,0.5,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,3327070765,17.919999999999845
gurobi,0.6,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,6804468621,18.021000000000186
gurobi,0.7000000000000001,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,11895897156,17.550000000000182
gurobi,0.8,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,20215488485,16.118000000000166
gurobi,0.9,72,100000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,32435680502,15.644999999999982
gurobi,0.1,10,250000,"amekes,cangoo,coohaw,dowwoo,eucdov,gockin,houwre,redcro,rewbla,varthr",1,125460758,8.230000000000018
gurobi,0.2,10,250000,"amekes,belkin1,dowwoo,pacwre1,pilwoo,rewbla,spotow,daejun,yerwar,warvir",1,360076908,7.985999999999876
gurobi,0.30000000000000004,10,250000,"brdowl,belkin1,bnhcow,bushti,chispa,rethaw,swathr,yerwar,vigswa,yelwar",1,919183880,7.876999999999953
gurobi,0.4,10,250000,"amekes,amerob,brdowl,batpig1,cedwax,houwre,moudov,spotow,towwar,treswa",1,1267220949,8.388999999999896
gurobi,0.5,10,250000,"amerob,barswa,chbchi,purfin,rufhum,swathr,towwar,daejun,vigswa,wilsni1",1,2532651634,8.031999999999925
gurobi,0.6,10,250000,"amerob,cangoo,coohaw,dowwoo,pinsis,purmar,redcro,rethaw,rewbla,sora",1,7170114108,8.1590000000001055
gurobi,0.7000000000000001,10,250000,"bnhcow,brebla,cedwax,eucdov,macwar,olsfly,rebsap,rethaw,warvir,wilsni1",1,8983177280,8.064000000000306
gurobi,0.8,10,250000,"amegfi,baleag,barswa,bkhgro,cangoo,norfli,olsfly,rebnut,warvir,yelwar",1,22166844475,7.703000000000429
gurobi,0.9,10,250000,"barswa,bnhcow,coohaw,dowwoo,eucdov,haiwoo,hutvir,pacwre1,pilwoo,redcro",1,62633578786,7.7970000000000255
gurobi,0.1,41,250000,"amegfi,amekes,annhum,barswa,brdowl,belkin1,bewwre,bnhcow,brebla,brncre,batpig1,bushti,chbchi,chispa,coohaw,comrav,amecro,dowwoo,eursta,evegro,norfli,foxspa,houfin,macwar,orcwar,pacwre1,pilwoo,purfin,purmar,rebsap,redcro,rocpig,rethaw,rewbla,sora,swathr,yerwar,whcspa,westan,wlswar,wooduc",1,185479474,36.44800000000032
gurobi,0.2,41,250000,"amegfi,amekes,annhum,barswa,belkin1,bnhcow,bkhgro,batpig1,bushti,chbchi,coohaw,dowwoo,eucdov,evegro,norfli,foxspa,gockin,houfin,hutvir,macwar,moudov,olsfly,pacwre1,pinsis,pilwoo,pasfly,purfin,redcro,rethaw,spotow,stejay,swathr,treswa,daejun,yerwar,varthr,vigswa,whcspa,wilsni1,wlswar,yelwar",1,686295907,38.94599999999991
gurobi,0.30000000000000004,41,250000,"amegfi,amekes,amerob,annhum,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,cangoo,chbchi,chispa,coohaw,comrav,amecro,evegro,norfli,houfin,houspa,hutvir,macwar,orcwar,olsfly,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,redcro,rethaw,rufhum,rewbla,savspa,spotow,yerwar,vigswa,yelwar",1,1875229564,33.108999999999924
gurobi,0.4,41,250000,"amerob,brdowl,bnhcow,bkhgro,brebla,brncre,batpig1,cangoo,chbchi,cedwax,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,foxspa,gockin,haiwoo,houspa,houwre,macwar,moudov,olsfly,pacwre1,pinsis,pilwoo,purfin,purmar,rebnut,sora,spotow,swathr,yerwar,vigswa,whcspa,westan,wilsni1,wlswar,wooduc",1,3702325589,29.097999999999956
gurobi,0.5,41,250000,"amekes,amerob,annhum,barswa,brdowl,belkin1,bkhgro,brncre,cangoo,cedwax,chispa,coohaw,comrav,amecro,eucdov,evegro,norfli,hutvir,moudov,orcwar,olsfly,pacwre1,pinsis,pilwoo,pasfly,purmar,rebsap,redcro,rocpig,rethaw,rewbla,savspa,sora,stejay,treswa,yerwar,varthr,whcspa,westan,wilsni1,wlswar",1,7161756071,31.358000000000175
gurobi,0.6,41,250000,"amegfi,amekes,amerob,barswa,belkin1,bewwre,brebla,brncre,batpig1,bushti,cangoo,cedwax,chispa,coohaw,dowwoo,eucdov,eursta,norfli,foxspa,houfin,houspa,hutvir,macwar,norhar1,orcwar,pacwre1,pinsis,pasfly,purmar,rocpig,savspa,spotow,swathr,towwar,treswa,daejun,yerwar,warvir,westan,wlswar,wooduc",1,16731879039,29.605000000000018
gurobi,0.7000000000000001,41,250000,"amekes,amerob,baleag,barswa,belkin1,bewwre,brncre,batpig1,bushti,cangoo,cedwax,chispa,coohaw,eucdov,evegro,norfli,gockin,houspa,houwre,hutvir,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,rebsap,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,towwar,yerwar,varthr,wlswar,wooduc",1,31069293151,29.93600000000015
gurobi,0.8,41,250000,"amekes,amerob,annhum,barswa,bnhcow,bkhgro,brebla,bushti,cangoo,chispa,comrav,amecro,evegro,foxspa,gockin,houfin,moudov,orcwar,olsfly,pacwre1,pilwoo,pasfly,purfin,rebnut,rebsap,redcro,rocpig,rethaw,rewbla,savspa,spotow,swathr,towwar,daejun,yerwar,varthr,warvir,whcspa,wilsni1,wlswar,wooduc",1,47114447383,28.795000000000073
gurobi,0.9,41,250000,"amegfi,annhum,baleag,brdowl,bewwre,brebla,cedwax,comrav,amecro,eucdov,norfli,gockin,haiwoo,houfin,houwre,hutvir,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,purfin,rebnut,rebsap,rocpig,rethaw,rufhum,rewbla,sora,sonspa,spotow,towwar,treswa,daejun,yerwar,warvir,wilsni1,yelwar",1,77302666914,27.088999999999942
gurobi,0.1,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,193346298,65.70399999999972
gurobi,0.2,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,733099035,74.29700000000003
gurobi,0.30000000000000004,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1881160027,56.94499999999971
gurobi,0.4,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,4027747406,55.82400000000007
gurobi,0.5,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,8524323351,52.33899999999994
gurobi,0.6,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,16681962407,51.72699999999986
gurobi,0.7000000000000001,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,30264052519,49.38700000000017
gurobi,0.8,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,50860149139,47.70699999999988
gurobi,0.9,72,250000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,81188210649,46.5930000000003
gurobi,0.1,10,500000,"baleag,brncre,cangoo,eursta,foxspa,hutvir,pacwre1,warvir,whcspa,wooduc",1,208670185,20.450000000000273
gurobi,0.2,10,500000,"amegfi,bkhgro,brebla,batpig1,comrav,hutvir,macwar,pinsis,treswa,wooduc",1,695857907,21.97400000000016
gurobi,0.30000000000000004,10,500000,"bnhcow,brncre,foxspa,moudov,norhar1,pilwoo,rebnut,rebsap,rufhum,wlswar",1,1401204668,25.01599999999962
gurobi,0.4,10,500000,"barswa,brdowl,belkin1,batpig1,comrav,amecro,houspa,sora,wilsni1,yelwar",1,7307818344,23.728999999999814
gurobi,0.5,10,500000,"amegfi,bewwre,bnhcow,amecro,evegro,foxspa,houfin,macwar,pinsis,wilsni1",1,11356112815,22.83199999999988
gurobi,0.6,10,500000,"brdowl,bewwre,foxspa,houwre,purfin,rebsap,rewbla,spotow,swathr,wooduc",1,9713248969,21.572000000000116
gurobi,0.7000000000000001,10,500000,"baleag,barswa,eucdov,norfli,gockin,norhar1,sora,swathr,vigswa,wooduc",1,16976544537,19.950000000000273
gurobi,0.8,10,500000,"amegfi,barswa,bnhcow,chispa,eursta,foxspa,rocpig,rufhum,whcspa,wilsni1",1,84987112495,18.786000000000058
gurobi,0.9,10,500000,"bewwre,chbchi,haiwoo,houspa,norhar1,olsfly,pinsis,rethaw,warvir,westan",1,159836563198,17.31899999999996
gurobi,0.1,41,500000,"amekes,amerob,annhum,bewwre,bnhcow,bkhgro,brebla,bushti,chbchi,coohaw,comrav,amecro,eursta,norfli,foxspa,houfin,houwre,hutvir,macwar,orcwar,olsfly,osprey,pacwre1,pilwoo,pasfly,purfin,purmar,rebsap,redcro,rocpig,rethaw,rewbla,sora,spotow,swathr,treswa,yerwar,warvir,wilsni1,wooduc,yelwar",1,370983563,102.19900000000007
gurobi,0.2,41,500000,"amekes,amerob,annhum,barswa,belkin1,bnhcow,brebla,chbchi,chispa,coohaw,amecro,dowwoo,eucdov,eursta,evegro,foxspa,houfin,hutvir,moudov,orcwar,pacwre1,purfin,purmar,rebsap,rocpig,rufhum,rewbla,sora,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,whcspa,westan,wlswar,wooduc,yelwar",1,1409338369,80.74599999999964
gurobi,0.30000000000000004,41,500000,"amegfi,amekes,baleag,barswa,bewwre,bkhgro,brebla,batpig1,bushti,cangoo,cedwax,comrav,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,houfin,houspa,houwre,hutvir,moudov,norhar1,orcwar,pacwre1,pinsis,pasfly,purfin,purmar,rebsap,redcro,rocpig,savspa,treswa,yerwar,whcspa,westan,wooduc,yelwar",1,3180273576,78.8779999999997
gurobi,0.4,41,500000,"amekes,amerob,annhum,baleag,brdowl,belkin1,bewwre,bkhgro,brebla,brncre,bushti,cangoo,chispa,coohaw,comrav,amecro,eursta,norfli,foxspa,houfin,houwre,hutvir,norhar1,pacwre1,pinsis,purmar,rebnut,redcro,rewbla,savspa,sora,swathr,towwar,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,yelwar",1,7170413239,84.68299999999999
gurobi,0.5,41,500000,"annhum,brdowl,bewwre,bnhcow,bkhgro,brebla,brncre,bushti,chbchi,cedwax,chispa,coohaw,comrav,amecro,eucdov,norfli,foxspa,gockin,houspa,houwre,orcwar,olsfly,pacwre1,pasfly,purfin,purmar,rebnut,rebsap,redcro,rethaw,rufhum,sora,spotow,swathr,varthr,warvir,whcspa,westan,wlswar,wooduc,yelwar",1,16710227141,84.18099999999959
gurobi,0.6,41,500000,"amekes,amerob,annhum,baleag,brdowl,brebla,brncre,bushti,cangoo,chbchi,cedwax,chispa,evegro,norfli,foxspa,houfin,houspa,houwre,moudov,norhar1,orcwar,olsfly,pinsis,pilwoo,redcro,rocpig,rethaw,savspa,sora,spotow,stejay,swathr,towwar,treswa,vigswa,warvir,whcspa,wilsni1,wlswar,wooduc,yelwar",1,33585395451,76.27399999999943
gurobi,0.7000000000000001,41,500000,"amerob,annhum,baleag,brdowl,belkin1,bkhgro,brncre,bushti,chbchi,cedwax,coohaw,comrav,eucdov,eursta,evegro,norfli,foxspa,haiwoo,houfin,houspa,houwre,hutvir,macwar,norhar1,pacwre1,pilwoo,purmar,rebsap,rocpig,rewbla,savspa,sora,sonspa,swathr,towwar,daejun,yerwar,warvir,whcspa,wlswar,yelwar",1,61236312808,69.17099999999937
gurobi,0.8,41,500000,"amekes,amerob,barswa,brdowl,belkin1,bewwre,brebla,brncre,batpig1,bushti,cangoo,chbchi,comrav,dowwoo,eursta,gockin,houfin,houspa,houwre,hutvir,macwar,moudov,orcwar,pilwoo,pasfly,rebnut,redcro,rocpig,rufhum,rewbla,savspa,spotow,swathr,treswa,daejun,vigswa,whcspa,westan,wilsni1,wlswar,wooduc",1,100838887406,67.35599999999977
gurobi,0.9,41,500000,"amegfi,amerob,annhum,barswa,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,coohaw,comrav,norfli,foxspa,gockin,haiwoo,houfin,houspa,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pilwoo,rebnut,rebsap,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,towwar,treswa,daejun,yerwar,westan,wlswar",1,160877703012,61.54500000000007
gurobi,0.1,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,385676363,197.22299999999996
